,stat_par,eq_odds,zero_one_loss,disp_imp,acc
0,-0.23863636363636365,0.3317307692307692,0.46153846153846156,0.34375,0.581081081081081
0,-0.17045454545454547,0.23076923076923073,0.22811671087533159,0.4230769230769231,0.5675675675675675
0,-0.16433566433566432,0.1339285714285714,0.2970822281167108,0.4835164835164836,0.5878378378378378
0,-0.27097902097902093,0.27941176470588236,0.5384615384615384,0.29864253393665163,0.5743243243243243
0,-0.19667832167832167,0.26666666666666666,0.46153846153846156,0.4230769230769231,0.5540540540540541
0,-0.22902097902097904,0.2857142857142857,0.11538461538461542,0.37019230769230765,0.5202702702702703
0,-0.23863636363636365,0.3317307692307692,0.5384615384615384,0.34375,0.5540540540540541
0,-0.18706293706293703,0.1622257053291536,0.11538461538461542,0.45128205128205134,0.5540540540540541
0,-0.21590909090909088,0.22564102564102562,0.12068965517241381,0.3666666666666667,0.5540540540540541
0,-0.19318181818181818,0.2692307692307692,0.2970822281167108,0.39285714285714285,0.5608108108108109
0,-0.1381118881118881,0.29761904761904767,0.4903846153846154,0.4935897435897436,0.5472972972972973
0,-0.2097902097902098,0.1875,0.5,0.4230769230769231,0.5472972972972973
0,-0.18356643356643357,0.3571428571428571,0.4903846153846154,0.4230769230769231,0.5337837837837838
0,-0.2517482517482518,0.24369747899159666,0.46153846153846156,0.34841628959276016,0.5675675675675675
0,-0.19667832167832167,0.2,0.4807692307692307,0.4230769230769231,0.5540540540540541
0,-0.2325174825174825,0.21969696969696967,0.6153846153846154,0.3981900452488688,0.5675675675675675
0,-0.25524475524475526,0.24825174825174828,0.5384615384615384,0.37606837606837606,0.527027027027027
0,-0.2097902097902098,0.25,0.5384615384615384,0.4230769230769231,0.5202702702702703
0,-0.16083916083916086,0.25274725274725274,0.22811671087533159,0.45562130177514787,0.5540540540540541
0,-0.20017482517482518,0.20588235294117646,0.5384615384615384,0.4495192307692308,0.5405405405405406
0,-0.18706293706293703,0.22083333333333333,0.5384615384615384,0.45128205128205134,0.5472972972972973
0,-0.23863636363636365,0.2548076923076923,0.6923076923076923,0.34375,0.581081081081081
0,-0.18706293706293703,0.35,0.5,0.45128205128205134,0.5472972972972973
0,-0.24213286713286714,0.2580108198085726,0.6153846153846154,0.37330316742081443,0.5337837837837838
0,-0.2840909090909091,0.2692307692307692,0.4807692307692307,0.3055555555555555,0.5675675675675675
0,-0.2648601398601399,0.2888888888888889,0.5384615384615384,0.35256410256410253,0.5472972972972973
0,-0.17395104895104896,0.16190476190476188,0.30503978779840857,0.45329670329670324,0.527027027027027
0,-0.2744755244755245,0.24615384615384614,0.6153846153846154,0.329059829059829,0.581081081081081
0,-0.17045454545454547,0.15384615384615385,0.18965517241379315,0.4230769230769231,0.5675675675675675
0,-0.09615384615384615,0.26136363636363635,0.18965517241379315,0.6153846153846154,0.5743243243243243
1,0.07702834799608996,0.08270676691729323,0.21180555555555558,0.6229665071770334,0.5743243243243243
