,stat_par,eq_odds,zero_one_loss,disp_imp,acc
0,-0.20279720279720279,0.23809523809523808,0.6153846153846154,0.3626373626373627,0.5540540540540541
1,-0.10068426197458452,0.3625,0.5763888888888888,0.6308243727598567,0.5608108108108109
2,-0.1490264121843069,0.053723138430784606,0.09523809523809523,0.2277722277722278,0.5878378378378378
3,-0.08026960784313728,0.1748251748251748,0.07179487179487176,0.6278409090909091,0.47619047619047616
4,-0.13408269771176234,0.09671052631578947,0.24113475177304977,0.526241134751773,0.5306122448979592
5,-0.09068627450980393,0.14393939393939392,0.25,0.5795454545454545,0.6054421768707483
6,-0.10027472527472528,0.07418310273770976,0.3508771929824561,0.5680473372781065,0.5510204081632653
7,-0.03974307507025293,0.3857142857142857,0.23611111111111116,0.7893617021276594,0.5034013605442177
8,-0.08412371134020621,0.13675213675213677,0.37715517241379315,0.6995581737849779,0.5850340136054422
9,-0.06818181818181818,0.07098765432098766,0.39249639249639257,0.7272727272727273,0.47619047619047616
