,stat_par,eq_odds,zero_one_loss,disp_imp,acc
0,-0.19667832167832167,0.3333333333333333,0.5384615384615384,0.4230769230769231,0.5405405405405406
1,-0.02130987292277614,0.1423076923076923,0.3715277777777778,0.9098428453267163,0.5675675675675675
2,-0.1642567958357432,0.4444444444444444,0.06428571428571428,0.3758241758241758,0.5472972972972973
3,-0.1286764705882353,0.1428571428571429,0.1416666666666666,0.53125,0.5034013605442177
4,-0.0006021678040947498,0.18060200668896326,0.26388888888888884,0.997545008183306,0.5986394557823129
5,-0.10906862745098037,0.11538461538461542,0.20833333333333337,0.5721153846153847,0.5714285714285714
6,-0.15384615384615383,0.1360759493670886,0.5146198830409358,0.46153846153846156,0.5170068027210885
7,-0.10216780409474105,0.17254901960784313,0.37962962962962965,0.6390070921985816,0.5102040816326531
8,-0.044742268041237127,0.13903743315508021,0.36250000000000004,0.796626054358013,0.6054421768707483
9,0.02525252525252525,0.024999999999999994,0.24963924963924966,0.868421052631579,0.4965986394557823
