,stat_par,eq_odds,zero_one_loss,disp_imp,acc
0,-0.1047289698605488,0.12421286578589946,0.19017713365539457,0.6853087775618822,0.5193343122858541
0,-0.10531938821412506,0.14498225477610815,0.1887278582930757,0.6948020205312041,0.5203132648066568
0,-0.11906770130454342,0.14780298937511255,0.1705850778314547,0.6387443487161989,0.5134605971610376
0,-0.10048358074673863,0.11757188498402549,0.1891035963499732,0.6995123591726922,0.5256975036710719
0,-0.11009896536212327,0.16397515527950313,0.16951154052603323,0.6799607714939523,0.5227606461086637
0,-0.10368870895186688,0.134493670886076,0.1977992485238862,0.692871419053964,0.5188448360254527
0,-0.11215137201979308,0.1354427598330037,0.17385936661298973,0.6586221651690201,0.521781693587861
0,-0.13557130004498424,0.18765269686149216,0.17348362855609245,0.5945855052967883,0.5124816446402349
0,-0.0951698155645524,0.19329365542459248,0.1524422973698336,0.7158566272139679,0.5198237885462555
0,-0.11858974358974361,0.13941593796403234,0.16951154052603323,0.6520376175548589,0.5208027410670583
0,-0.11381016644174541,0.10536858974358976,0.17385936661298973,0.6671052631578946,0.5222711698482624
0,-0.12550607287449395,0.10084459459459455,0.1887278582930757,0.6328947368421052,0.5193343122858541
0,-0.10478520017993703,0.11828322934392133,0.1705850778314547,0.6958792329661362,0.5212922173274597
0,-0.12331309041835359,0.2036295951605398,0.18727858293075683,0.6240356591805246,0.5212922173274597
0,-0.1063315339631129,0.12656672401081343,0.17241009125067097,0.6820245501933748,0.5227606461086637
0,-0.08667903733693211,0.09482346890040044,0.1756843800322061,0.7436600981125799,0.5252080274106706
0,-0.11591880341880345,0.1792217510601148,0.16516371443907674,0.6571879936808847,0.5281448849730788
0,-0.10475708502024295,0.16735015772870665,0.1753086419753086,0.6906857047982732,0.5247185511502692
0,-0.09039023841655425,0.08494208494208494,0.1705850778314547,0.730984854823864,0.5183553597650514
0,-0.13079172289698604,0.17306642402183803,0.16951154052603323,0.6101240362051626,0.5222711698482624
0,-0.12123256860098969,0.09247713047664902,0.1800322061191626,0.6409060626249167,0.5222711698482624
0,-0.11485042735042739,0.14663441488030698,0.16806226516371447,0.6592709984152139,0.5232501223690651
0,-0.12336932073774182,0.15808261091279957,0.19275362318840583,0.6368752068851373,0.5198237885462555
0,-0.1010458839406208,0.1097560975609756,0.16441223832528185,0.7035142715723477,0.5149290259422418
0,-0.08083108412055784,0.1254847048685911,0.1753086419753086,0.760954518998919,0.5237395986294665
0,-0.09092442645074228,0.1476190476190476,0.19452495974235107,0.7298245614035087,0.5163974547234459
0,-0.09890913180386868,0.12395168115719013,0.19092860976918957,0.7079528474182301,0.5232501223690651
0,-0.1190958164642375,0.10574109140988125,0.1843800322061191,0.6449882668454576,0.5188448360254527
0,-0.11752136752136755,0.14572989076464754,0.18582930756843807,0.6540880503144654,0.5208027410670583
