,stat_par,eq_odds,zero_one_loss,disp_imp,acc
0,0.22134982694526345,0.20446945599869504,0.05037906578625573,0.5331530922608989,0.6288492706645057
1,0.1945396100325678,0.17774816788807463,0.06666666666666665,0.6298189134808853,0.6450567260940032
2,0.2075986029474402,0.1669799498746867,0.1158093186102882,0.5942390942390942,0.6434359805510534
3,0.14833140330561112,0.13689024390243903,0.02616841462172892,0.672858137915022,0.6580226904376013
4,0.21396624018922694,0.20004150238638718,0.02686615186615182,0.584928878321445,0.6515397082658023
5,0.24302526015620018,0.18537414965986393,0.045852107076596926,0.539460418599024,0.6661264181523501
6,0.19947979191676674,0.19526449372161367,0.21634615384615385,0.6232048374905518,0.6709886547811994
7,0.15565538264078294,0.12267471091000504,0.15594917212167891,0.6490123724766659,0.6818181818181818
8,0.21350730066834112,0.14847228619683706,0.09782608695652173,0.5678714513419204,0.637987012987013
9,0.34059954141527277,0.38981871452115,0.08555651176133106,0.4387058577697291,0.637987012987013
