,stat_par,eq_odds,zero_one_loss,disp_imp,acc
0,-0.06643356643356643,0.4166666666666667,0.15517241379310343,0.6346153846153846,0.5878378378378378
0,-0.06643356643356643,0.4166666666666667,0.5384615384615384,0.6346153846153846,0.581081081081081
0,-0.08916083916083917,0.3333333333333333,0.12068965517241381,0.5641025641025641,0.5675675675675675
0,-0.08916083916083917,0.3333333333333333,0.12068965517241381,0.5641025641025641,0.5608108108108109
0,-0.10227272727272727,0.21538461538461534,0.6153846153846154,0.55,0.5608108108108109
0,-0.09265734265734266,0.3428571428571428,0.46153846153846156,0.5923076923076923,0.5743243243243243
0,-0.05681818181818182,0.24038461538461536,0.12466843501326252,0.6875,0.5608108108108109
0,-0.07954545454545456,0.282051282051282,0.12068965517241381,0.611111111111111,0.5743243243243243
0,-0.07604895104895106,0.26136363636363635,0.08620689655172409,0.5817307692307692,0.5540540540540541
0,-0.07954545454545456,0.282051282051282,0.5384615384615384,0.611111111111111,0.5608108108108109
0,-0.1346153846153846,0.30303030303030304,0.46153846153846156,0.46153846153846156,0.5675675675675675
0,-0.07954545454545456,0.282051282051282,0.46153846153846156,0.611111111111111,0.5743243243243243
0,-0.08916083916083917,0.22222222222222227,0.12068965517241381,0.5641025641025641,0.5608108108108109
0,-0.10227272727272727,0.39230769230769225,0.46153846153846156,0.55,0.5743243243243243
0,-0.05681818181818182,0.11538461538461536,0.23607427055702923,0.6875,0.5608108108108109
0,-0.11188811188811187,0.36666666666666664,0.46153846153846156,0.5076923076923078,0.5743243243243243
0,-0.03409090909090909,0.32967032967032966,0.2625994694960212,0.7857142857142857,0.581081081081081
0,-0.0437062937062937,0.380952380952381,0.15517241379310343,0.7252747252747254,0.5608108108108109
0,-0.08916083916083917,0.22222222222222227,0.12466843501326252,0.5641025641025641,0.5405405405405406
0,-0.11188811188811187,0.28333333333333327,0.46153846153846156,0.5076923076923078,0.581081081081081
0,-0.10227272727272727,0.3153846153846153,0.4423076923076923,0.55,0.581081081081081
0,-0.10227272727272727,0.3153846153846153,0.4326923076923077,0.55,0.581081081081081
0,-0.06643356643356643,0.2916666666666667,0.15915119363395225,0.6346153846153846,0.5608108108108109
0,-0.125,0.2517482517482517,0.4423076923076923,0.5,0.5743243243243243
0,-0.11188811188811187,0.36666666666666664,0.46153846153846156,0.5076923076923078,0.5608108108108109
0,-0.08916083916083917,0.3333333333333333,0.5384615384615384,0.5641025641025641,0.5540540540540541
0,-0.08916083916083917,0.22222222222222227,0.08620689655172409,0.5641025641025641,0.5540540540540541
0,-0.07954545454545456,0.3589743589743589,0.12068965517241381,0.611111111111111,0.5608108108108109
0,-0.06993006993006995,0.34920634920634924,0.18965517241379315,0.658119658119658,0.5945945945945946
0,-0.11188811188811187,0.26666666666666666,0.051724137931034475,0.5076923076923078,0.5405405405405406
1,0.06959921798631477,0.2,0.2743055555555556,0.6763636363636363,0.5945945945945946
1,0.07702834799608996,0.3308270676691729,0.21180555555555558,0.6229665071770334,0.5878378378378378
1,0.08778103616813296,0.06735159817351598,0.38541666666666674,0.5918181818181818,0.5878378378378378
1,0.08778103616813296,0.1642857142857143,0.38541666666666674,0.5918181818181818,0.6013513513513513
1,0.08778103616813296,0.1642857142857143,0.38541666666666674,0.5918181818181818,0.5878378378378378
1,0.044770283479960926,0.41964285714285715,0.35416666666666674,0.7397727272727271,0.5878378378378378
1,0.04809384164222874,0.25,0.38541666666666674,0.7515151515151515,0.5945945945945946
1,0.0340175953079179,0.3142857142857143,0.38541666666666674,0.7890909090909091,0.5945945945945946
1,0.01915933528836755,0.19607843137254904,0.41666666666666674,0.895187165775401,0.6081081081081081
1,0.08778103616813296,0.1642857142857143,0.35416666666666674,0.5918181818181818,0.5675675675675675
1,0.07702834799608996,0.3308270676691729,0.32291666666666674,0.6229665071770334,0.5743243243243243
1,0.03734115347018574,0.27941176470588236,0.2743055555555556,0.7957219251336898,0.6081081081081081
1,0.0629521016617791,0.22916666666666669,0.2589285714285714,0.634090909090909,0.5945945945945946
1,0.07702834799608996,0.3308270676691729,0.18055555555555558,0.6229665071770334,0.5743243243243243
1,0.05552297165200393,0.3865546218487395,0.35416666666666674,0.6962566844919785,0.5945945945945946
1,0.0844574780058651,0.33333333333333337,0.32291666666666674,0.5636363636363636,0.5878378378378378
1,0.05884652981427177,0.22368421052631576,0.2743055555555556,0.7119617224880382,0.5945945945945946
1,0.044770283479960926,0.41964285714285715,0.32291666666666674,0.7397727272727271,0.5878378378378378
1,0.08113391984359727,0.3625,0.35416666666666674,0.5284090909090908,0.5878378378378378
1,0.044770283479960926,0.41964285714285715,0.35416666666666674,0.7397727272727271,0.5878378378378378
1,0.03734115347018574,0.27941176470588236,0.38541666666666674,0.7957219251336898,0.5945945945945946
1,0.029912023460410553,0.16666666666666669,0.2743055555555556,0.8454545454545455,0.5945945945945946
1,0.06627565982404693,0.35714285714285715,0.35416666666666674,0.6575757575757575,0.6013513513513513
1,0.08778103616813296,0.1642857142857143,0.38541666666666674,0.5918181818181818,0.5945945945945946
1,0.1133919843597263,0.27368421052631575,0.24305555555555558,0.4449760765550239,0.5945945945945946
1,0.07702834799608996,0.18796992481203006,0.35416666666666674,0.6229665071770334,0.5743243243243243
1,0.0629521016617791,0.39583333333333337,0.32291666666666674,0.634090909090909,0.5878378378378378
1,0.09521016617790813,0.3070175438596491,0.35416666666666674,0.5339712918660287,0.5878378378378378
1,0.1133919843597263,0.27368421052631575,0.24305555555555558,0.4449760765550239,0.5878378378378378
1,0.0629521016617791,0.39583333333333337,0.32291666666666674,0.634090909090909,0.581081081081081
2,-0.06130711393869288,0.08333333333333337,0.27380952380952384,0.41758241758241765,0.5675675675675675
2,-0.05031810294968189,0.09999999999999998,0.27380952380952384,0.521978021978022,0.5540540540540541
2,-0.00636205899363794,0.3333333333333333,0.12698412698412698,0.9395604395604396,0.5540540540540541
2,0.00019278966647388873,0.42500000000000004,0.0219780219780219,0.9978070175438595,0.5540540540540541
2,-0.0854058222479275,0.037968675842429994,0.16269841269841268,0.3914835164835165,0.5608108108108109
