,stat_par,eq_odds,zero_one_loss,disp_imp,acc
0,-0.2702429149797571,0.22545674664318735,0.20257648953301133,0.26893824155765134,0.534997552618698
1,-0.2975479712022171,0.27011757779551543,0.11938757383310394,0.2640225911244896,0.5462555066079295
2,-0.26146812554579546,0.24583369499175417,0.20297759939624715,0.3359425962165688,0.55359765051395
3,-0.23845947396672035,0.214377085650723,0.18733486452415082,0.36806543385490753,0.5438081253059227
4,-0.2652373312590144,0.2646692024692898,0.13033531199208526,0.3361859182349124,0.5193343122858541
5,-0.24718095238095236,0.22737846283982235,0.20343066743383198,0.34631271408422326,0.5261869799314733
6,-0.25065035700448335,0.2328953921312875,0.1596445387986174,0.36436157769147987,0.5232501223690651
7,-0.25094026238191,0.22474103254743286,0.163193804167435,0.3198578767429789,0.5259549461312438
8,-0.3057598765099708,0.24294035051224713,0.16287213904663578,0.2243440883716271,0.5328109696376102
9,-0.27980220003432077,0.258336256056532,0.19643792561550544,0.2869191910176541,0.5239960822722821
