,stat_par,eq_odds,zero_one_loss,disp_imp,acc
0,0.4748858447488584,0.0714285714285714,0.33333333333333337,0.2876712328767123,0.8993288590604027
1,0.5365296803652968,0.984251968503937,0.5,0.1952054794520548,0.912751677852349
2,-0.15753424657534246,0.8695652173913043,0.6666666666666667,0.0,0.9261744966442953
3,0.35714285714285715,0.0,1.0,0.2857142857142857,0.87248322147651
4,0.08448275862068966,0.08333333333333337,0.33333333333333337,0.6620689655172414,0.8523489932885906
5,0.3299319727891157,0.07999999999999996,1.0,0.3401360544217687,0.8926174496644296
6,0.3601398601398601,0.050000000000000044,0.5,0.27972027972027974,0.9194630872483222
7,0.3275862068965517,0.040000000000000036,0.33333333333333337,0.3448275862068966,0.9060402684563759
8,0.5775862068965517,0.07999999999999996,0.33333333333333337,0.2298850574712644,0.8926174496644296
9,0.5365296803652968,0.1578947368421053,1.0,0.1952054794520548,0.9194630872483222
